time,height,bme_temp,bme_press,bme_hum,bmp_temp,bmp_press,voc_raw,accel_x,accel_y,accel_z,lin_accel_x,lin_accel_y,lin_accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,euler_x,euler_y,euler_z,quat_w,quat_x,quat_y,quat_z,year,month,day,hour,minute,second,lon,lat,alt,velN,velE,velD,pump_feedback,valven_feedback,valve1_feedback,valve2_feedback,press_1,temp_1,press_2,temp_2,press_3,temp_3,press_4,temp_4
6,3730.72437,27.79,663.38035,18.52637,27.15000,662.8132,65146,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.0,0.00000,0.00000,0.00000,0,0.0,0.0,0.0,0.0,0,0.0000000,0.0000000,0.0,0.0,0.00000,0.0,0.0,0,0,0,79.43791,35.16200,-167.81915,34.67200,192.01878,34.672,-325.64282,35.84800
7,3730.72437,27.65,664.1707,18.7041,27.15000,662.8132,25417,-24.16,16.73,35.53,3.52,5.84000,37.08000,-211.50000,-214.4375,871.5625,6.25,-9.875,-41.75,245.5625,17.5625,105.00000,0.33246,0.61359,0.49695,0.51575,0,0.0,0.0,0.0,0.0,0,0.0000000,0.0000000,0.0,0.0,0.00000,0.0,0.0,0,0,0,55.23828,34.86800,-260.40903,34.28000,-26.83002,34.084,12.09981,35.26000
8,3681.93066,26.67,666.90523,19.48828,26.93000,666.2981,26042,-6.89,15.09,18.59,-12.45,12.85000,26.35000,428.87500,108.5,-1.375,-35.5,28.375,-8.25,202.9375,34.5,163.87500,0.17767,0.92749,-0.18842,0.26959,0,0.0,0.0,0.0,0.0,0,0.0000000,0.0000000,0.0,0.0,0.00000,0.0,0.0,0,0,0,-72.07281,34.47600,197.27957,33.98600,180.44505,33.496,-216.21841,34.67200
10,3646.06689,25.65,669.14031,20.30273,25.75000,667.9287,26803,1.9,7.52,23.97,2.17,15.74000,18.63000,268.31250,158.125,-204.1875,-40.0625,-9.1875,-20.5625,225.8125,-1.5625,-57.00000,0.82001,-0.43970,0.18604,-0.31561,2020,8.0,2.0,0.0,0.0,6,165.6029184,0.6031105,34080.74,0.0,2359.29600,0.0,0.0,0,0,0,13.15197,33.98600,97.32459,33.49600,19.46492,31.928,68.91633,33.49600
11,3576.45825,23.98,672.98465,21.95898,24.63000,672.2297,27099,8.68,4.34,2.69,16.96,3.54000,7.87000,-263.43750,-9.125,72.8125,21.25,-21.0,-33.75,276.6875,-57.5625,167.56250,0.48755,0.16809,0.85626,-0.02856,2020,8.0,2.0,0.0,0.0,10,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,52.08181,33.69200,216.21841,32.90800,-557.11749,31.242,179.39290,33.00600
12,3546.75244,23.14,675.12926,22.54297,24.31000,674.2294,27169,-0.64,-4.08,3.57,-7.67,-1.04000,-2.54000,-101.50000,-207.9375,-60.4375,4.25,40.375,19.25,98.375,47.9375,-27.81250,0.88983,-0.20520,-0.40222,-0.06561,2020,8.0,2.0,0.0,0.0,11,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-109.95049,33.20200,-412.97189,32.22200,162.55836,30.752,-202.54036,32.71200
13,3505.63989,22.99,678.01543,23.03516,24.13000,677.2554,27472,1.47,-0.01,12.88,7.42,7.66000,11.61000,-20.56250,-84.0,219.375,-16.375,-1.1875,-41.6875,18.875,-39.3125,-79.93750,0.38025,0.10803,0.64868,-0.65033,2020,8.0,2.0,0.0,0.0,12,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,13.15197,33.00600,-27.88218,31.73200,47.87318,30.066,-163.61052,32.32000
14,3466.4187,22.81,680.72805,23.36621,23.78000,679.9955,27551,-4.28,0.5,19.82,-9.79,-1.19000,11.89000,-156.93750,141.0,203.5,41.75,-17.25,-16.0,245.25,33.25,9.12500,0.51514,0.27942,-0.09607,0.80457,2020,8.0,2.0,0.0,0.0,13,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,247.78314,32.61400,-2.63039,31.04600,307.75613,29.674,-394.03308,32.02600
15,3429.26367,22.02,683.05566,23.92578,23.05000,682.2449,27880,0.42,5.67,20.11,6.21,1.57000,26.88000,-83.18750,144.125,-122.25,-9.75,-38.6875,-22.5625,99.6875,-36.1875,148.81250,0.25372,0.91595,0.07837,-0.30090,2020,8.0,2.0,0.0,0.0,14,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,198.33173,32.02600,26.83002,30.45800,367.72913,29.38,-384.56366,31.73200
16,3379.2478,21.38,685.93012,24.42285,21.78000,685.0413,27925,15.43,-15.58,13.16,12.66,-15.13000,3.76000,149.18750,-14.875,-36.5,41.5625,21.5,-2.5,299.125,16.375,-2.68750,0.85321,0.05261,-0.13470,0.50110,2020,8.0,2.0,0.0,0.0,15,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-22.62139,31.34000,72.07281,29.96800,-282.50436,29.184,179.39290,31.43800
17,3355.93237,20.98,687.67336,25.0791,21.79000,686.903,28176,-5.45,-0.48,6.91,-6.51,7.99000,2.10000,-79.31250,59.625,165.4375,45.75,3.5,-4.875,74.1875,6.125,-60.37500,0.60181,-0.30450,-0.40247,0.61896,2020,8.0,2.0,0.0,0.0,16,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-109.95049,30.94800,-99.42890,29.47800,32.09081,28.988,189.91447,31.14400
16,960.67865,31.48,910.89012,28.11133,32.13000,909.9683,29432,-9.84,0.79,-0.51,-0.09,-0.09000,0.02000,0.06250,-0.1875,-0.125,17.75,-6.6875,-4.375,271.25,-83.875,174.75000,0.68762,0.07434,0.72223,-0.00769,2020,8.0,2.0,0.0,0.0,15,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,27.42000,-42.61239,27.02800,79.43791,27.126,-39.45591,27.51800
17,961.1225,31.53,910.88879,28.04492,32.23000,909.9551,29464,-9.86,0.67,-0.38,-0.1,-0.11000,0.04000,0.25000,-0.0625,0.25,18.0625,-6.1875,-4.25,271.625,-84.75,175.37500,0.69135,0.06866,0.71918,-0.01013,2020,8.0,2.0,0.0,0.0,16,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,27.42000,-40.50807,27.02800,78.38575,27.126,-37.35160,27.51800
18,961.39825,31.61,910.88301,28.00391,32.31000,909.9527,29490,-9.86,0.66,-0.34,-0.1,-0.08000,0.06000,-0.18750,-0.3125,-0.25,17.375,-5.375,-4.6875,271.875,-84.9375,175.56250,0.69189,0.06744,0.71875,-0.01141,2020,8.0,2.0,0.0,0.0,17,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,27.42000,-40.50807,27.02800,78.38575,27.126,-37.35160,27.61600
19,961.63788,31.68,910.88457,28.07812,32.44000,909.9699,29514,-9.9,0.56,-0.21,-0.12,-0.07000,0.05000,0.25000,-0.0625,0.125,17.5625,-5.25,-4.875,272.25,-85.875,176.25000,0.69696,0.06110,0.71436,-0.01404,2020,8.0,2.0,0.0,0.0,18,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,27.51800,-40.50807,27.12600,77.3336,27.126,-37.35160,27.61600
20,962.00928,31.78,910.88,27.97949,32.53000,909.961,29527,-9.87,0.51,-0.22,-0.09,-0.10000,0.03000,0.18750,-0.0625,0.0,17.25,-4.6875,-6.0625,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,19,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-36.29944,27.51800,-40.50807,27.12600,78.38575,27.126,-37.35160,27.61600
21,962.42749,31.87,910.85363,27.85742,32.63000,909.9504,29552,-9.89,0.52,-0.2,-0.11,-0.09000,0.06000,0.06250,-0.0625,0.125,18.0,-5.0,-4.875,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,20,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,27.61600,-42.61239,27.12600,76.28143,27.224,-37.35160,27.61600
22,962.73309,31.93,910.87699,27.80371,32.76000,909.961,29579,-9.88,0.53,-0.2,-0.1,-0.08000,0.06000,0.06250,0.0625,0.0,18.0,-5.375,-4.875,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,21,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,27.61600,-42.61239,27.12600,78.38575,27.224,-37.35160,27.71400
23,963.24536,32.01,910.84488,27.68164,32.86000,909.9409,29580,-9.86,0.53,-0.21,-0.08,-0.09000,0.05000,-0.06250,-0.0625,0.0,17.25,-5.375,-4.875,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,22,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,27.71400,-46.82102,27.22400,75.22928,27.224,-37.35160,27.71400
24,963.60516,32.09,910.84703,27.53516,32.96000,909.9363,29591,-9.87,0.54,-0.25,-0.09,-0.07000,0.01000,-0.12500,0.0,0.0,17.25,-5.6875,-6.0625,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,23,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,27.71400,-44.71670,27.22400,78.38575,27.224,-37.35160,27.71400
26,963.87103,32.15,910.83957,27.35449,33.06000,909.9413,29604,-9.88,0.53,-0.22,-0.1,-0.09000,0.03000,0.06250,-0.1875,0.0,18.0,-4.6875,-4.5,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,24,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-36.29944,27.71400,-42.61239,27.22400,76.28143,27.224,-34.19513,27.81200
27,964.14899,32.2,910.85129,27.32227,33.13000,909.9354,29613,-9.88,0.52,-0.22,-0.1,-0.10000,0.03000,0.06250,-0.0625,-0.0625,17.25,-5.0,-6.5,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,25,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,27.71400,-40.50807,27.32200,78.38575,27.224,-37.35160,27.81200
28,964.30212,32.28,910.82273,27.16504,33.20000,909.9423,29629,-9.9,0.54,-0.24,-0.11,-0.07000,0.01000,0.00000,-0.25,0.0625,17.5625,-5.375,-4.875,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,26,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-36.29944,27.81200,-40.50807,27.32200,78.38575,27.322,-37.35160,27.81200
29,964.49298,32.33,910.82332,27.09863,33.30000,909.9548,29625,-9.9,0.54,-0.23,-0.12,-0.08000,0.02000,0.12500,-0.0625,0.125,17.25,-5.375,-6.5,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,28,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,27.81200,-42.61239,27.32200,78.38575,27.322,-37.35160,27.81200
30,964.90009,32.39,910.80328,27.13672,33.35000,909.9295,29617,-9.88,0.52,-0.22,-0.1,-0.10000,0.04000,-0.12500,0.0625,0.0625,18.0,-4.6875,-5.25,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,29,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,27.81200,-44.71670,27.32200,78.38575,27.322,-39.45591,27.91000
31,965.23712,32.44,910.81988,27.03516,33.40000,909.9113,29634,-9.88,0.53,-0.23,-0.1,-0.09000,0.03000,0.00000,0.0,0.125,18.0,-4.6875,-6.5,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,30,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,27.91000,-42.61239,27.32200,77.3336,27.322,-36.29944,27.91000
32,965.52167,32.48,910.79926,27.00391,33.48000,909.908,29639,-9.88,0.54,-0.27,-0.1,-0.08000,0.00000,-0.12500,0.125,-0.0625,18.0,-5.375,-4.5,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,31,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,27.91000,-42.61239,27.42000,78.38575,27.322,-37.35160,28.00800
33,965.50299,32.52,910.78953,26.80762,33.50000,909.9163,29645,-9.87,0.53,-0.23,-0.09,-0.08000,0.03000,-0.06250,0.0625,-0.0625,18.0,-4.6875,-5.25,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,32,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-36.29944,27.91000,-44.71670,27.42000,78.38575,27.42,-37.35160,28.00800
34,965.56378,32.53,910.82125,26.72754,33.53000,909.9197,29656,-9.86,0.52,-0.25,-0.08,-0.10000,0.01000,0.00000,0.0,-0.125,18.0,-5.6875,-4.875,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,33,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,28.00800,-42.61239,27.42000,77.3336,27.42,-36.29944,28.00800
35,965.97308,32.59,910.81,26.76562,33.58000,909.8941,29658,-9.87,0.53,-0.2,-0.09,-0.09000,0.06000,-0.12500,-0.125,0.125,18.0,-5.0,-5.6875,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,34,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,28.00800,-42.61239,27.42000,77.3336,27.42,-39.45591,28.00800
36,965.87433,32.63,910.81762,26.79102,33.61000,909.9137,29648,-9.86,0.56,-0.21,-0.08,-0.06000,0.05000,-0.12500,0.0625,0.0625,18.0,-5.0,-5.6875,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,35,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,28.10600,-44.71670,27.51800,78.38575,27.42,-34.19513,28.10600
37,965.95172,32.65,910.84125,26.8623,33.63000,909.9123,29648,-9.88,0.55,-0.22,-0.1,-0.06000,0.04000,-0.12500,0.0,0.0,17.5625,-5.0,-4.875,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,36,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-35.24728,28.10600,-42.61239,27.51800,77.3336,27.518,-37.35160,28.10600
38,966.17334,32.66,910.81965,26.89746,33.65000,909.8962,29651,-9.88,0.52,-0.22,-0.1,-0.09000,0.03000,0.00000,0.0625,0.0,18.375,-4.6875,-4.875,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,37,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,28.10600,-42.61239,27.51800,77.3336,27.518,-39.45591,28.20400
39,966.16632,32.67,910.80332,26.79395,33.66000,909.9001,29656,-9.87,0.51,-0.21,-0.09,-0.10000,0.05000,-0.06250,-0.125,0.0625,18.0,-5.375,-5.75,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,38,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,28.20400,-42.61239,27.51800,77.3336,27.518,-36.29944,28.20400
40,966.16736,32.69,910.77437,26.69141,33.66000,909.9,29650,-9.9,0.55,-0.24,-0.11,-0.07000,0.01000,0.06250,-0.0625,0.0,18.375,-5.375,-6.0625,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,39,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,28.20400,-44.71670,27.61600,78.38575,27.518,-39.45591,28.20400
41,966.25433,32.74,910.78922,26.48438,33.68000,909.8976,29659,-9.88,0.53,-0.22,-0.1,-0.08000,0.04000,0.00000,0.0,0.125,18.0,-5.0,-5.25,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,40,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,28.20400,-42.61239,27.61600,76.28143,27.518,-39.45591,28.20400
42,966.36731,32.78,910.79582,26.38281,33.70000,909.8925,29659,-9.89,0.54,-0.22,-0.11,-0.07000,0.03000,0.12500,0.0,0.0,17.5625,-5.375,-5.25,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,41,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,28.30200,-42.61239,27.61600,77.3336,27.518,-37.35160,28.30200
43,966.56854,32.83,910.79535,26.51367,33.73000,909.8817,29654,-9.89,0.54,-0.21,-0.09,-0.07000,0.03000,0.06250,-0.0625,0.0,17.5625,-5.0,-5.75,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,42,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,28.30200,-42.61239,27.71400,78.38575,27.616,-39.45591,28.30200
44,966.60675,32.86,910.77188,26.56152,33.74000,909.881,29658,-9.88,0.54,-0.24,-0.1,-0.07000,0.02000,-0.06250,0.0,0.0,18.375,-4.25,-5.75,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,43,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,28.30200,-42.61239,27.71400,77.3336,27.616,-39.45591,28.30200
46,966.68903,32.87,910.78984,26.64355,33.76000,909.879,29637,-9.87,0.52,-0.22,-0.09,-0.10000,0.03000,0.00000,0.0625,-0.0625,17.5625,-4.25,-5.25,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,44,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,28.40000,-44.71670,27.71400,78.38575,27.616,-41.56023,28.40000
47,966.81281,32.9,910.8075,26.59863,33.77000,909.8697,29636,-9.89,0.55,-0.22,-0.11,-0.07000,0.03000,0.00000,0.0,0.0,18.0,-4.25,-5.25,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,45,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,28.40000,-40.50807,27.81200,78.38575,27.714,-37.35160,28.40000
48,966.87579,32.87,910.78852,26.67773,33.79000,909.8697,29645,-9.86,0.53,-0.22,-0.08,-0.08000,0.04000,-0.06250,-0.125,0.0,17.25,-5.0,-5.25,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,47,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,28.40000,-44.71670,27.81200,78.38575,27.714,-37.35160,28.40000
49,967.06989,32.89,910.78762,26.67871,33.84000,909.866,29652,-9.88,0.54,-0.25,-0.1,-0.08000,0.01000,0.00000,0.0,-0.125,18.0,-4.25,-5.75,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,48,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,28.49800,-44.71670,27.81200,76.28143,27.714,-37.35160,28.49800
50,967.09583,32.89,910.78137,26.54004,33.84000,909.8634,29649,-9.89,0.52,-0.22,-0.11,-0.09000,0.04000,0.00000,0.1875,0.0625,16.875,-5.375,-5.25,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,49,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,28.49800,-42.61239,27.81200,75.22928,27.714,-37.35160,28.49800
51,967.17114,32.9,910.80238,26.49414,33.87000,909.8653,29647,-9.89,0.52,-0.2,-0.1,-0.07000,0.05000,0.00000,0.0625,0.0625,18.375,-4.6875,-4.875,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,50,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,28.49800,-44.71670,27.91000,79.43791,27.812,-37.35160,28.49800
52,967.1983,32.91,910.78246,26.61133,33.90000,909.8721,29643,-9.89,0.53,-0.25,-0.1,-0.09000,0.01000,0.00000,-0.0625,0.0,18.75,-5.0,-4.5,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,51,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,28.59600,-40.50807,27.91000,76.28143,27.812,-41.56023,28.49800
53,967.44861,32.95,910.78289,26.53125,33.93000,909.8564,29657,-9.88,0.5,-0.2,-0.1,-0.11000,0.06000,-0.12500,0.0,0.0,18.0,-4.25,-5.75,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,52,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,28.59600,-42.61239,28.00800,78.38575,27.812,-39.45591,28.59600
54,967.55688,32.98,910.77469,26.46387,33.95000,909.8518,29661,-9.86,0.51,-0.21,-0.08,-0.10000,0.05000,0.00000,0.0,0.0625,17.5625,-5.75,-5.25,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,53,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,28.59600,-44.71670,28.00800,76.28143,27.812,-39.45591,28.59600
55,967.64856,32.97,910.79496,26.44043,33.98000,909.8521,29658,-9.89,0.53,-0.23,-0.11,-0.08000,0.03000,0.00000,-0.0625,-0.0625,17.5625,-5.375,-5.75,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,54,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,28.69400,-42.61239,28.00800,77.3336,27.812,-37.35160,28.59600
56,967.62201,32.99,910.77598,26.33789,34.00000,909.8611,29671,-9.87,0.53,-0.22,-0.09,-0.08000,0.04000,0.12500,0.0,-0.0625,17.5625,-5.0,-6.0625,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,55,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,28.69400,-44.71670,28.00800,77.3336,27.91,-37.35160,28.69400
57,967.76849,33.02,910.79637,26.33887,34.03000,909.8559,29679,-9.86,0.54,-0.22,-0.08,-0.08000,0.04000,-0.06250,0.0,-0.0625,17.5625,-4.6875,-5.75,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,56,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,28.79200,-42.61239,28.00800,76.28143,27.91,-36.29944,28.69400
58,967.92462,33.05,910.79,26.38672,34.06000,909.8496,29675,-9.89,0.51,-0.2,-0.11,-0.10000,0.06000,0.00000,0.1875,0.0,17.5625,-4.6875,-6.0625,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,57,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,28.79200,-44.71670,28.00800,77.3336,27.91,-37.35160,28.69400
59,967.96124,33.06,910.7734,26.51465,34.06000,909.8459,29662,-9.87,0.53,-0.22,-0.09,-0.08000,0.03000,-0.12500,0.125,-0.125,18.75,-5.0,-3.75,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,58,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,28.79200,-40.50807,28.10600,77.3336,27.91,-36.29944,28.79200
60,968.02423,33.07,910.74664,26.5625,34.08000,909.8459,29662,-9.9,0.54,-0.23,-0.12,-0.07000,0.03000,0.06250,0.0,-0.0625,18.0,-5.375,-5.25,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,0.0,59,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,28.89000,-40.50807,28.10600,77.3336,28.008,-37.35160,28.79200
61,968.16156,33.14,910.78586,26.52051,34.13000,909.848,29673,-9.9,0.52,-0.18,-0.12,-0.09000,0.08000,0.00000,-0.125,0.0625,18.375,-5.0,-6.5625,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,1.0,0,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,28.89000,-42.61239,28.20400,76.28143,28.008,-37.35160,28.79200
62,968.06421,33.19,910.76184,26.44141,34.17000,909.8706,29660,-9.88,0.53,-0.23,-0.1,-0.09000,0.02000,0.12500,-0.0625,0.0625,17.25,-5.375,-5.75,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,1.0,1,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,28.98800,-42.61239,28.20400,76.28143,28.008,-41.56023,28.79200
63,968.21185,33.3,910.7791,26.66797,34.26000,909.8843,29663,-9.89,0.53,-0.23,-0.1,-0.09000,0.03000,0.00000,0.0,-0.0625,18.0,-5.75,-5.25,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,1.0,2,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,28.98800,-42.61239,28.20400,78.38575,28.008,-39.45591,28.89000
64,968.59906,33.34,910.76094,26.4502,34.33000,909.8675,29644,-9.88,0.52,-0.23,-0.1,-0.09000,0.03000,0.00000,0.125,0.0625,18.75,-5.375,-5.25,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,1.0,3,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,28.98800,-40.50807,28.20400,77.3336,28.106,-37.35160,28.89000
65,968.95471,33.37,910.75652,26.21973,34.39000,909.8506,29638,-9.9,0.53,-0.22,-0.11,-0.09000,0.03000,-0.06250,0.1875,-0.0625,19.0625,-5.0,-4.875,272.375,-86.0,176.31250,0.69727,0.06049,0.71411,-0.01465,2020,8.0,2.0,0.0,1.0,4,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,29.08600,-42.61239,28.30200,78.38575,28.106,-36.29944,28.89000
