Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
0.00,-5.667221E-07,908.10,0,47.2, -,9.276546
0.05,5.965422,907.90,5.666667,47.2, -,9.276546
0.10,8.950353,907.80,8.523809,47.2, -,9.276546
0.15,17.9031,907.50,17.04762,47.2, -,9.276546
0.20,20.88728,907.40,19.90476,47.2, -,9.276546
0.25,23.87354,907.30,22.76191,47.2, -,9.276546
0.30,35.81579,906.90,34.14286,47.2, -,9.276546
0.35,44.77756,906.60,42.66667,47.2, -,9.276546
0.40,53.7399,906.30,51.19048,47.2, -,9.276546
0.45,59.71674,906.10,56.90476,47.2, -,9.276546
0.50,74.6626,905.60,71.14286,47.2, -,9.276546
0.55,98.58952,904.80,93.95238,47.2, -,9.257098
0.60,113.5528,904.30,108.1905,47.2, -,9.257098
0.65,131.5168,903.70,125.2857,47.2, -,9.257098
0.70,146.4948,903.20,139.5714,47.2, -,9.257098
0.75,182.4698,902.00,173.8095,47.2, -,9.257098
0.80,209.4769,901.10,199.5238,47.2, -,9.257098
0.85,236.504,900.20,225.2857,47.2, -,9.257098
0.90,266.5611,899.20,253.9048,47.2, -,9.257098
0.95,314.7098,897.60,299.7619,47.2, -,9.257098
1.00,350.8647,896.40,334.1905,47.2, -,9.257098
1.05,393.0974,895.00,374.4286,47.2, -,9.257098
1.10,420.2756,894.10,394.6667,47.2, -,9.257098
1.15,435.3837,893.60,406.1905,47.2, -,9.257098
1.20,435.3837,893.60,397.6667,47.2, -,9.257098
1.25,435.3837,893.60,394.8095,47.2, -,9.257098
1.30,432.3604,893.70,389.0952,47.2, -,9.257098
1.35,444.4515,893.30,389.2381,47.2, -,9.257098
1.40,471.6697,892.40,406.619,47.2, -,9.257098
1.45,507.997,891.20,432.7143,47.2, -,9.257098
1.50,553.4615,889.70,470.2857,47.2, -,9.257098
1.55,617.2172,887.60,516.7619,47.2, -,9.257098
1.60,684.1374,885.40,557.6667,47.2, -,9.257098
1.65,751.1942,883.20,607.2857,47.2, -,9.257098
1.70,821.4431,880.90,657.0952,47.2, -,9.257098
1.75,873.4623,879.20,692.3333,47.2, -,9.257098
1.80,891.8425,878.60,675.619,47.2, -,9.257098
1.85,910.231,878.00,667.4286,47.2, -,9.257098
1.90,928.6296,877.40,659.1905,47.2, -,9.257098
1.95,953.1795,876.60,653.9524,47.2, -,9.257098
2.00,999.2567,875.10,652,47.2, -,9.257098
2.05,1066.951,872.90,682.0476,47.2, -,9.257098
2.10,1134.785,870.70,706.4286,47.2, -,9.257098
2.15,1199.666,868.60,742.3333,47.2, -,9.257098
2.20,1255.379,866.80,781,47.2, -,9.257098
2.25,1298.775,865.40,822.3333,47.2, -,9.257098
2.30,1314.287,864.90,837.0952,47.2, -,9.257098
2.35,1336.018,864.20,860.6667,47.2, -,9.257098
2.40,1373.302,863.00,884.6667,47.2, -,9.257098
2.45,1438.651,860.90,921,47.2, -,9.257098
2.50,1510.373,858.60,954.6667,47.2, -,9.257098
2.55,1569.737,856.70,967.9048,47.2, -,9.257098
2.60,1601.025,855.70,937,47.2, -,9.257098
2.65,1613.549,855.30,885.1905,47.2, -,9.257098
2.70,1629.21,854.80,836.2381,47.2, -,9.257098
2.75,1679.374,853.20,817.0952,47.2, -,9.257098
2.80,1735.9,851.40,821.4286,47.2, -,9.257098
2.85,1805.12,849.20,869.8095,47.2, -,9.257098
2.90,1865.018,847.30,909.3333,47.2, -,9.257098
2.95,1921.863,845.50,945.9524,47.2, -,9.257098
3.00,1953.486,844.50,952.6667,47.2, -,9.257098
3.05,1972.474,843.90,926.8571,47.2, -,9.257098
3.10,2000.978,843.00,889.5238,47.2, -,9.257098
3.15,2016.823,842.50,840,47.2, -,9.257098
3.20,2054.885,841.30,814.4286,47.2, -,9.257098
3.25,2124.777,839.10,827.9524,47.2, -,9.257098
3.30,2162.961,837.90,823,47.2, -,9.257098
3.35,2153.411,838.20,799.1429,47.2, -,9.257098
3.40,2131.137,838.90,757.2381,47.2, -,9.257098
3.45,2156.596,838.10,745.9524,47.2, -,9.257098
3.50,2182.072,837.30,708,47.2, -,9.257098
3.55,2182.072,837.30,639.7143,47.2, -,9.257098
3.60,2159.778,838.00,561.9524,47.2, -,9.257098
3.65,2137.5,838.70,510.9048,47.2, -,9.257098
3.70,2137.5,838.70,499,47.2, -,9.257098
3.75,2150.229,838.30,496.2381,47.2, -,9.257098
3.80,2153.411,838.20,451.5238,47.2, -,9.257098
3.85,2162.961,837.90,406.7619,47.2, -,9.257098
3.90,2188.445,837.10,365.1429,47.2, -,9.257098
3.95,2217.134,836.20,335.4286,47.2, -,9.257098
4.00,2226.703,835.90,290.381,47.2, -,9.257098
4.05,2245.85,835.30,278.5238,47.2, -,9.257098
4.10,2265.007,834.70,278.6667,47.2, -,9.257098
4.15,2287.372,834.00,272.8095,47.2, -,9.257098
4.20,2303.356,833.50,272.9524,47.2, -,9.257098
4.25,2335.348,832.50,267.1905,47.2, -,9.257098
4.30,2373.779,831.30,237.2381,47.2, -,9.257098
4.35,2415.463,830.00,240.5714,47.2, -,9.257098
4.40,2441.14,829.20,274.1429,47.2, -,9.257098
4.45,2473.266,828.20,325.9524,47.2, -,9.257098
4.50,2508.642,827.10,335.4286,47.2, -,9.257098
4.55,2537.612,826.20,338.7143,47.1, -,9.257098
4.60,2569.832,825.20,369.381,47.1, -,9.257098
4.65,2611.766,823.90,430.5714,47.1, -,9.257098
4.70,2644.059,822.90,482.5714,47.1, -,9.257098
4.75,2676.384,821.90,513.3333,47.1, -,9.257098
4.80,2699.03,821.20,522.7619,47.1, -,9.257098
4.85,2734.65,820.10,553.619,47.1, -,9.257098
4.90,2773.55,818.90,581.5714,47.1, -,9.257098
4.95,2812.497,817.70,594.381,47.1, -,9.257098
5.00,2838.488,816.90,591.8095,47.1, -,9.257098
5.05,2864.5,816.10,607.4762,47.1, -,9.257098
5.10,2890.531,815.30,614.0476,47.1, -,9.257098
5.15,2926.358,814.20,629.9524,47.1, -,9.257098
5.20,2962.226,813.10,642.8095,47.1, -,9.257098
5.25,2994.866,812.10,658.6667,47.1, -,9.257098
5.30,3017.732,811.40,649.9524,47.1, -,9.257098
5.35,3040.616,810.70,635.1429,47.1, -,9.257098
5.40,3066.788,809.90,620.3333,47.1, -,9.257098
5.45,3099.533,808.90,627.0476,47.1, -,9.257098
5.50,3132.31,807.90,627.6667,47.1, -,9.276546
5.55,3161.839,807.00,622.0952,47.1, -,9.276546
5.60,3188.108,806.20,619.5238,47.1, -,9.276546
5.65,3220.974,805.20,620.1429,47.1, -,9.276546
5.70,3247.291,804.40,605.2381,47.1, -,9.276546
5.75,3273.63,803.60,599.5714,47.1, -,9.276546
5.80,3303.285,802.70,597.0476,47.1, -,9.276546
5.85,3329.667,801.90,600.619,47.1, -,9.276546
5.90,3359.375,801.00,595,47.1, -,9.276546
5.95,3395.719,799.90,592.5714,47.1, -,9.276546
6.00,3425.487,799.00,583.8095,47.1, -,9.276546
6.05,3458.593,798.00,590.5714,47.1, -,9.276546
6.10,3491.733,797.00,597.381,47.1, -,9.276546
6.15,3524.906,796.00,604.1429,47.1, -,9.276546
6.20,3551.469,795.20,595.2857,47.1, -,9.276546
6.25,3581.379,794.30,589.619,47.1, -,9.276546
6.30,3617.971,793.20,593.381,47.1, -,9.276546
6.35,3654.606,792.10,606.5238,47.1, -,9.276546
6.40,3681.275,791.30,610.0952,47.1, -,9.276546
6.45,3707.965,790.50,610.619,47.1, -,9.276546
6.50,3738.02,789.60,608.0476,47.1, -,9.276546
6.55,3768.099,788.70,605.4762,47.1, -,9.295994
6.60,3794.861,787.90,602.8095,47.1, -,9.295994
6.65,3824.995,787.00,606.5238,47.1, -,9.295994
6.70,3858.51,786.00,607.1429,47.1, -,9.295994
6.75,3892.059,785.00,614.0476,47.1, -,9.295994
6.80,3918.923,784.20,614.5238,47.1, -,9.295994
6.85,3949.172,783.30,615.0952,47.1, -,9.295994
6.90,3972.719,782.60,612.381,47.1, -,9.295994
6.95,3996.281,781.90,606.5238,47.1, -,9.295994
7.00,4023.233,781.10,597.5714,47.1, -,9.295994
7.05,4056.952,780.10,601.3333,47.1, -,9.295994
7.10,4080.575,779.40,592.2857,47.1, -,9.295994
7.15,4104.217,778.70,583.2381,47.1, -,9.295994
7.20,4134.64,777.80,580.619,47.1, -,9.295994
7.25,4165.089,776.90,584.3333,47.1, -,9.295994
7.30,4192.181,776.10,581.6667,47.1, -,9.295994
7.35,4222.684,775.20,575.8571,47.1, -,9.295994
7.40,4243.038,774.60,560.3333,47.1, -,9.295994
7.45,4266.796,773.90,557.5714,47.1, -,9.295994
7.50,4290.574,773.20,554.8095,47.1, -,9.257098
7.55,4324.573,772.20,558.5714,47.1, -,9.257098
7.60,4351.796,771.40,555.8095,47.1, -,9.257098
7.65,4382.452,770.50,559.5238,47.1, -,9.257098
7.70,4406.315,769.80,553.5238,47.1, -,9.257098
7.75,4433.608,769.00,547.619,47.1, -,9.257098
7.80,4460.924,768.20,541.6667,47.1, -,9.257098
7.85,4495.101,767.20,548.6667,47.1, -,9.257098
7.90,4529.315,766.20,552.4286,47.1, -,9.257098
7.95,4556.711,765.40,556.0952,47.1, -,9.257098
8.00,4580.703,764.70,556.5238,47.1, -,9.257098
8.05,4604.713,764.00,553.7143,47.1, -,9.257098
8.10,4628.74,763.30,544.5238,47.1, -,9.257098
8.15,4659.657,762.40,551.4762,47.1, -,9.257098
8.20,4687.166,761.60,555.1429,47.1, -,9.257098
8.25,4707.812,761.00,545.8571,47.1, -,9.257098
8.30,4731.916,760.30,539.8095,47.1, -,9.257098
8.35,4759.484,759.50,540.2381,47.1, -,9.257098
8.40,4783.626,758.80,534.1905,47.1, -,9.257098
8.45,4811.239,758.00,541.0952,47.1, -,9.257098
8.50,4835.421,757.30,541.5238,47.1, -,9.257098
8.55,4859.62,756.60,541.9048,47.1, -,9.276546
8.60,4883.836,755.90,532.5714,47.1, -,9.276546
8.65,4915,755.00,536.3333,47.1, -,9.276546
8.70,4939.259,754.30,530.2381,47.1, -,9.276546
8.75,4967.005,753.50,533.9524,47.1, -,9.276546
8.80,4987.83,752.90,527.7619,47.1, -,9.276546
8.85,5015.62,752.10,528.2381,47.1, -,9.276546
8.90,5046.909,751.20,525.4762,47.1, -,9.276546
8.95,5074.748,750.40,519.4286,47.1, -,9.276546
9.00,5092.16,749.90,509.9048,47.1, -,9.276546
9.05,5109.581,749.40,503.619,47.1, -,9.276546
9.10,5133.987,748.70,504,47.1, -,9.276546
9.15,5158.411,748.00,504.3333,47.1, -,9.276546
9.20,5182.854,747.30,498.1905,47.1, -,9.276546
9.25,5214.306,746.40,501.9524,47.1, -,9.276546
9.30,5238.792,745.70,505.619,47.1, -,9.276546
9.35,5263.295,745.00,506,47.1, -,9.276546
9.40,5284.313,744.40,499.7619,47.1, -,9.276546
9.45,5305.345,743.80,496.8095,47.1, -,9.276546
9.50,5326.39,743.20,490.5714,47, -,9.257098
9.55,5350.96,742.50,490.9048,47, -,9.257098
9.60,5375.55,741.80,491.2857,47, -,9.257098
9.65,5396.641,741.20,488.3333,47, -,9.257098
9.70,5417.747,740.60,478.7619,47, -,9.257098
9.75,5442.385,739.90,479.1429,47, -,9.257098
9.80,5467.045,739.20,476.1905,47, -,9.257098
9.85,5488.197,738.60,476.5238,47, -,9.257098
9.90,5509.362,738.00,470.1905,47, -,9.257098
9.95,5534.073,737.30,463.9048,47, -,9.257098
10.00,5555.267,736.70,457.5714,47, -,9.257098
10.05,5576.478,736.10,461.1905,47, -,9.257098
10.10,5604.779,735.30,471.5714,47, -,9.257098
10.15,5636.646,734.40,478.6667,47, -,9.257098
10.20,5657.911,733.80,475.6667,47, -,9.257098
10.25,5672.093,733.40,465.9048,47, -,9.257098
10.30,5689.831,732.90,452.8571,47, -,9.257098
10.35,5714.681,732.20,453.1905,47, -,9.257098
10.40,5739.55,731.50,453.5238,47, -,9.257098
10.45,5764.438,730.80,457.2381,47, -,9.257098
10.50,5785.786,730.20,457.5238,47, -,9.257098
10.55,5807.149,729.60,457.8095,47, -,9.257098
10.60,5828.525,729.00,454.8095,47, -,9.257098
10.65,5846.35,728.50,448.3333,47, -,9.257098
10.70,5867.751,727.90,448.619,47, -,9.257098
10.75,5892.74,727.20,452.3333,47, -,9.257098
10.80,5914.175,726.60,449.2857,47, -,9.257098
10.85,5939.197,725.90,449.619,47, -,9.257098
10.90,5960.663,725.30,449.9048,47, -,9.257098
10.95,5982.141,724.70,450.2381,47, -,9.257098
11.00,6000.052,724.20,443.7619,47, -,9.257098
11.05,6021.559,723.60,444.0476,47, -,9.257098
11.10,6043.078,723.00,444.3333,47, -,9.257098
11.15,6064.611,722.40,437.9048,47, -,9.257098
11.20,6082.567,721.90,424.6667,47, -,9.257098
11.25,6107.724,721.20,428.381,47, -,9.257098
11.30,6132.9,720.50,438.8571,47, -,9.257098
11.35,6154.494,719.90,442.5238,47, -,9.257098
11.40,6172.501,719.40,436,47, -,9.257098
11.45,6194.124,718.80,432.9048,47, -,9.257098
11.50,6212.153,718.30,426.381,47, -,9.257098
11.55,6230.193,717.80,423.2381,47, -,9.257098
11.60,6251.853,717.20,423.5238,47, -,9.257098
11.65,6273.529,716.60,423.8095,47, -,9.257098
11.70,6291.604,716.10,424.0476,47, -,9.257098
11.75,6309.688,715.60,420.9048,47, -,9.257098
11.80,6331.401,715.00,417.7619,47, -,9.257098
11.85,6349.508,714.50,414.5714,47, -,9.257098
11.90,6367.625,714.00,408,47, -,9.257098
11.95,6389.379,713.40,408.2857,47, -,9.257098
12.00,6407.519,712.90,405.0952,47, -,9.257098
12.05,6429.301,712.30,408.8095,47, -,9.257098
12.10,6443.829,711.90,402.1905,47, -,9.257098
12.15,6465.636,711.30,402.4762,47, -,9.257098
12.20,6483.819,710.80,399.2857,47, -,9.257098
12.25,6502.013,710.30,399.5238,47, -,9.257098
12.30,6520.216,709.80,392.9048,47, -,9.257098
12.35,6545.72,709.10,393.1905,47, -,9.257098
12.40,6563.948,708.60,390,47, -,9.257098
12.45,6582.188,708.10,390.2381,47, -,9.257098
12.50,6596.785,707.70,383.5714,47, -,9.257098
12.55,6615.043,707.20,383.7619,47, -,9.295994
12.60,6633.312,706.70,383.9524,47, -,9.295994
12.65,6651.59,706.20,380.7619,47, -,9.295994
12.70,6666.222,705.80,374.0476,47, -,9.295994
12.75,6691.842,705.10,381.2381,47, -,9.295994
12.80,6717.481,704.40,388.4286,47, -,9.295994
12.85,6735.808,703.90,385.2381,47, -,9.295994
12.90,6754.146,703.40,385.4762,47, -,9.295994
12.95,6772.494,702.90,385.7143,47, -,9.295994
13.00,6783.51,702.60,375.4762,47, -,9.295994
13.05,6801.875,702.10,375.6667,47, -,9.295994
13.10,6820.251,701.60,372.4286,47, -,9.295994
13.15,6838.638,701.10,376.0952,47, -,9.295994
13.20,6860.714,700.50,376.381,47, -,9.295994
13.25,6879.125,700.00,376.5714,47, -,9.295994
13.30,6897.545,699.50,376.7619,47, -,9.295994
13.35,6923.352,698.80,384,47, -,9.295994
13.40,6941.798,698.30,377.2857,47, -,9.295994
13.45,6952.87,698.00,370.4286,47, -,9.295994
13.50,6963.946,697.70,363.619,46.9, -,9.257098
13.55,6986.113,697.10,370.8095,46.9, -,9.257098
13.60,7008.292,696.50,374.5714,46.9, -,9.257098
13.65,7026.788,696.00,374.8095,46.9, -,9.257098
13.70,7045.293,695.50,375,46.9, -,9.257098
13.75,7063.811,695.00,378.6667,46.9, -,9.257098
13.80,7082.338,694.50,371.9524,46.9, -,9.257098
13.85,7100.877,694.00,365.1905,46.9, -,9.257098
13.90,7112.005,693.70,358.3333,46.9, -,9.257098
13.95,7130.561,693.20,358.5238,46.9, -,9.257098
14.00,7145.414,692.80,355.1905,46.9, -,9.257098
14.05,7163.989,692.30,362.4286,46.9, -,9.257098
14.10,7178.856,691.90,359.0952,46.9, -,9.257098
14.15,7193.732,691.50,355.7619,46.9, -,9.257098
14.20,7204.893,691.20,348.8571,46.9, -,9.257098
14.25,7219.781,690.80,342,46.9, -,9.257098
14.30,7234.674,690.40,338.6667,46.9, -,9.257098
14.35,7253.301,689.90,338.9048,46.9, -,9.257098
14.40,7271.94,689.40,332.0952,46.9, -,9.257098
14.45,7286.86,689.00,328.7143,46.9, -,9.257098
14.50,7301.787,688.60,332.4286,46.9, -,9.257098
14.55,7316.718,688.20,336.0952,46.9, -,9.257098
14.60,7331.659,687.80,329.2381,46.9, -,9.257098
14.65,7346.604,687.40,322.3333,46.9, -,9.257098
14.70,7357.821,687.10,315.381,46.9, -,9.257098
14.75,7372.779,686.70,312,46.9, -,9.257098
14.80,7384.002,686.40,305.0476,46.9, -,9.257098
14.85,7398.975,686.00,301.619,46.9, -,9.257098
14.90,7410.208,685.70,294.6667,46.9, -,9.257098
14.95,7425.192,685.30,298.3333,46.9, -,9.257098
15.00,7440.182,684.90,294.9524,46.9, -,9.257098
15.05,7455.181,684.50,295.0952,46.9, -,9.257098
15.10,7466.434,684.20,288.0952,46.9, -,9.257098
15.15,7485.198,683.70,291.8095,46.9, -,9.257098
15.20,7496.461,683.40,288.3333,46.9, -,9.257098
15.25,7507.731,683.10,288.4286,46.9, -,9.257098
15.30,7522.76,682.70,288.5714,46.9, -,9.257098
15.35,7537.798,682.30,288.7143,46.9, -,9.257098
15.40,7552.841,681.90,285.2857,46.9, -,9.257098
15.45,7567.894,681.50,281.8571,46.9, -,9.257098
15.50,7579.187,681.20,278.4286,46.9, -,9.257098
15.55,7590.483,680.90,274.9524,46.9, -,9.257098
15.60,7605.554,680.50,275.0476,46.9, -,9.257098
15.65,7616.86,680.20,271.5714,46.9, -,9.257098
15.70,7631.943,679.80,271.7143,46.9, -,9.257098
15.75,7647.031,679.40,275.4286,46.9, -,9.257098
15.80,7658.354,679.10,271.9524,46.9, -,9.257098
15.85,7669.68,678.80,272.0952,46.9, -,9.257098
15.90,7681.009,678.50,268.6667,46.9, -,9.257098
15.95,7699.901,678.00,275.9524,46.9, -,9.257098
16.00,7707.461,677.80,268.8571,46.9, -,9.257098
16.05,7722.585,677.40,268.9524,46.9, -,9.257098
16.10,7733.936,677.10,265.4762,46.9, -,9.257098
16.15,7749.072,676.70,269.1905,46.9, -,9.257098
16.20,7760.43,676.40,262.1429,46.9, -,9.257098
16.25,7771.794,676.10,262.2381,46.9, -,9.257098
16.30,7783.16,675.80,262.3333,46.9, -,9.257098
16.35,7794.53,675.50,258.8095,46.9, -,9.257098
16.40,7809.698,675.10,258.9048,46.9, -,9.257098
16.45,7821.077,674.80,255.4286,46.9, -,9.257098
16.50,7832.46,674.50,251.9524,46.9, -,9.257098
16.55,7843.848,674.20,252.0476,46.9, -,9.257098
16.60,7855.24,673.90,252.1429,46.9, -,9.257098
16.65,7866.639,673.60,248.6667,46.9, -,9.257098
16.70,7878.039,673.30,248.7619,46.9, -,9.257098
16.75,7893.244,672.90,248.8571,46.9, -,9.257098
16.80,7900.851,672.70,241.7143,46.9, -,9.257098
16.85,7916.07,672.30,245.4286,46.9, -,9.257098
16.90,7927.488,672.00,245.4762,46.9, -,9.257098
16.95,7935.103,671.80,241.9048,46.9, -,9.257098
17.00,7946.527,671.50,234.7619,46.9, -,9.257098
17.05,7961.769,671.10,242.0952,46.9, -,9.257098
17.10,7969.39,670.90,234.9524,46.9, -,9.257098
17.15,7980.829,670.60,235.0476,46.9, -,9.257098
17.20,7992.271,670.30,231.5238,46.9, -,9.257098
17.25,8003.716,670.00,231.619,46.9, -,9.257098
17.30,8011.349,669.80,228.0952,46.9, -,9.257098
17.35,8022.802,669.50,228.1905,46.9, -,9.257098
17.40,8034.258,669.20,228.2857,46.9, -,9.257098
17.45,8045.719,668.90,224.7619,46.9, -,9.257098
17.50,8057.186,668.60,224.8095,46.9, -,9.257098
17.55,8064.83,668.40,221.2381,46.9, -,9.257098
17.60,8076.304,668.10,221.2857,46.9, -,9.257098
17.65,8087.78,667.80,221.381,46.9, -,9.257098
17.70,8095.434,667.60,217.8095,46.9, -,9.257098
17.75,8106.917,667.30,217.9048,46.9, -,9.257098
17.80,8118.404,667.00,214.381,46.9, -,9.257098
17.85,8126.065,666.80,214.4286,46.9, -,9.257098
17.90,8133.728,666.60,207.2381,46.9, -,9.257098
17.95,8145.225,666.30,207.3333,46.9, -,9.257098
18.00,8152.893,666.10,207.381,46.9, -,9.257098
18.05,8164.396,665.80,207.4762,46.9, -,9.257098
18.10,8175.905,665.50,203.9048,46.9, -,9.257098
18.15,8183.58,665.30,204,46.9, -,9.257098
18.20,8191.257,665.10,200.4286,46.9, -,9.257098
18.25,8202.774,664.80,200.4762,46.9, -,9.257098
18.30,8210.456,664.60,196.9048,46.9, -,9.257098
18.35,8221.981,664.30,200.619,46.9, -,9.257098
18.40,8233.511,664.00,200.7143,46.9, -,9.257098
18.45,8241.2,663.80,197.1429,46.9, -,9.257098
18.50,8248.891,663.60,193.5714,46.9, -,9.257098
18.55,8256.581,663.40,190,46.9, -,9.257098
18.60,8264.276,663.20,190.0476,46.9, -,9.257098
18.65,8271.973,663.00,186.4762,46.9, -,9.257098
18.70,8283.521,662.70,186.5238,46.9, -,9.257098
18.75,8291.222,662.50,186.5714,46.9, -,9.257098
18.80,8298.925,662.30,182.9524,46.9, -,9.257098
18.85,8306.63,662.10,179.3333,46.9, -,9.257098
18.90,8314.335,661.90,179.381,46.9, -,9.257098
18.95,8325.9,661.60,183.0952,46.9, -,9.257098
19.00,8329.755,661.50,175.8095,46.9, -,9.257098
19.05,8341.323,661.20,179.5238,46.9, -,9.257098
19.10,8349.039,661.00,175.9048,46.9, -,9.257098
19.15,8356.757,660.80,172.2857,46.9, -,9.257098
19.20,8364.476,660.60,172.2857,46.9, -,9.257098
19.25,8368.335,660.50,168.619,46.9, -,9.257098
19.30,8379.918,660.20,168.7143,46.9, -,9.257098
19.35,8387.643,660.00,168.7143,46.9, -,9.257098
19.40,8395.37,659.80,165.0952,46.9, -,9.257098
19.45,8403.099,659.60,161.4762,46.9, -,9.257098
19.50,8406.963,659.50,157.8095,46.9, -,9.257098
19.55,8414.694,659.30,157.8571,46.9, -,9.257098
19.60,8422.428,659.10,157.9048,46.9, -,9.257098
19.65,8430.161,658.90,157.9524,46.9, -,9.257098
19.70,8437.898,658.70,158,46.9, -,9.257098
19.75,8445.638,658.50,154.381,46.9, -,9.257098
19.80,8453.379,658.30,154.4286,46.9, -,9.257098
19.85,8461.122,658.10,154.4762,46.9, -,9.257098
19.90,8464.993,658.00,150.8095,46.9, -,9.257098
19.95,8472.739,657.80,150.8571,46.9, -,9.257098
20.00,8480.486,657.60,147.2381,46.9, -,9.257098
20.05,8488.234,657.40,150.9524,46.9, -,9.257098
20.10,8492.11,657.30,143.6667,46.9, -,9.257098
20.15,8499.863,657.10,143.7143,46.9, -,9.257098
20.20,8507.615,656.90,143.7619,46.9, -,9.257098
20.25,8511.495,656.80,140.1429,46.9, -,9.257098
20.30,8515.372,656.70,140.1905,46.9, -,9.257098
20.35,8523.131,656.50,136.5238,46.9, -,9.257098
20.40,8527.009,656.40,132.9048,46.9, -,9.257098
20.45,8538.653,656.10,136.619,46.9, -,9.257098
20.50,8542.533,656.00,132.9524,46.9, -,9.257098
20.55,8546.415,655.90,133,46.8, -,9.257098
20.60,8554.181,655.70,133,46.8, -,9.257098
20.65,8558.065,655.60,129.3333,46.8, -,9.257098
20.70,8565.832,655.40,129.3333,46.8, -,9.257098
20.75,8569.719,655.30,125.6667,46.8, -,9.257098
20.80,8577.49,655.10,125.6667,46.8, -,9.257098
20.85,8581.376,655.00,122,46.8, -,9.257098
20.90,8585.262,654.90,118.3333,46.8, -,9.257098
20.95,8593.037,654.70,122.0952,46.8, -,9.257098
21.00,8596.927,654.60,118.4286,46.8, -,9.257098
21.05,8604.703,654.40,118.4762,46.8, -,9.257098
21.10,8608.594,654.30,114.8095,46.8, -,9.257098
21.15,8612.483,654.20,114.8095,46.8, -,9.257098
21.20,8616.376,654.10,111.1429,46.8, -,9.257098
21.25,8620.266,654.00,107.4762,46.8, -,9.257098
21.30,8624.156,653.90,107.4762,46.8, -,9.257098
21.35,8628.05,653.80,107.4762,46.8, -,9.257098
21.40,8635.836,653.60,107.5238,46.8, -,9.257098
21.45,8639.729,653.50,107.5238,46.8, -,9.257098
21.50,8643.622,653.40,100.1429,46.8, -,9.257098
21.55,8647.518,653.30,100.1429,46.8, -,9.257098
21.60,8651.412,653.20,100.1429,46.8, -,9.257098
21.65,8655.309,653.10,96.47619,46.8, -,9.257098
21.70,8659.204,653.00,96.47619,46.8, -,9.257098
21.75,8663.1,652.90,92.80952,46.8, -,9.257098
21.80,8666.998,652.80,92.80952,46.8, -,9.257098
21.85,8670.895,652.70,89.14286,46.8, -,9.257098
21.90,8674.794,652.60,89.14286,46.8, -,9.257098
21.95,8678.691,652.50,89.14286,46.8, -,9.257098
22.00,8678.691,652.50,81.71429,46.8, -,9.257098
22.05,8686.49,652.30,85.42857,46.8, -,9.257098
22.10,8690.389,652.20,81.71429,46.8, -,9.257098
22.15,8694.291,652.10,81.71429,46.8, -,9.257098
22.20,8694.291,652.10,78,46.8, -,9.257098
22.25,8698.19,652.00,78,46.8, -,9.257098
22.30,8702.091,651.90,78,46.8, -,9.257098
22.35,8705.994,651.80,78,46.8, -,9.257098
22.40,8705.994,651.80,74.28571,46.8, -,9.257098
22.45,8717.702,651.50,78,46.8, -,9.257098
22.50,8713.8,651.60,70.57143,46.8, -,9.257098
22.55,8717.702,651.50,70.57143,46.8, -,9.179308
22.60,8721.605,651.40,70.57143,46.8, -,9.179308
22.65,8721.605,651.40,66.85714,46.8, -,9.179308
22.70,8729.414,651.20,70.57143,46.8, -,9.179308
22.75,8729.414,651.20,66.85714,46.8, -,9.179308
22.80,8729.414,651.20,63.14286,46.8, -,9.179308
22.85,8733.321,651.10,63.14286,46.8, -,9.179308
22.90,8737.226,651.00,63.14286,46.8, -,9.179308
22.95,8741.131,650.90,63.14286,46.8, -,9.179308
23.00,8741.131,650.90,59.42857,46.8, -,9.179308
23.05,8741.131,650.90,59.42857,46.8, -,9.179308
23.10,8745.039,650.80,55.71429,46.8, -,9.179308
23.15,8748.945,650.70,55.71429,46.8, -,9.179308
23.20,8748.945,650.70,52,46.8, -,9.179308
23.25,8748.945,650.70,52,46.8, -,9.179308
23.30,8752.854,650.60,52,46.8, -,9.179308
23.35,8756.762,650.50,52,46.8, -,9.179308
23.40,8756.762,650.50,48.28571,46.8, -,9.179308
23.45,8756.762,650.50,48.28571,46.8, -,9.179308
23.50,8760.669,650.40,40.85714,46.8, -,9.237651
23.55,8760.669,650.40,44.57143,46.8, -,9.237651
23.60,8760.669,650.40,40.85714,46.8, -,9.237651
23.65,8764.58,650.30,40.85714,46.8, -,9.237651
23.70,8764.58,650.30,40.85714,46.8, -,9.237651
23.75,8764.58,650.30,33.42857,46.8, -,9.237651
23.80,8768.488,650.20,37.14286,46.8, -,9.237651
23.85,8768.488,650.20,37.14286,46.8, -,9.237651
23.90,8768.488,650.20,33.42857,46.8, -,9.237651
23.95,8772.399,650.10,33.42857,46.8, -,9.237651
24.00,8772.399,650.10,29.71428,46.8, -,9.237651
24.05,8772.399,650.10,29.71428,46.8, -,9.237651
24.10,8772.399,650.10,29.71428,46.8, -,9.237651
24.15,8772.399,650.10,26,46.8, -,9.237651
24.20,8768.488,650.20,18.57143,46.8, -,9.237651
24.25,8772.399,650.10,22.28572,46.8, -,9.237651
24.30,8772.399,650.10,22.28572,46.8, -,9.237651
24.35,8772.399,650.10,18.57143,46.8, -,9.237651
24.40,8772.399,650.10,14.85714,46.8, -,9.237651
24.45,8772.399,650.10,14.85714,46.8, -,9.237651
24.50,8772.399,650.10,14.85714,46.8, -,9.237651
24.55,8772.399,650.10,11.14286,46.7, -,9.257098
