Cycle,Time,Temp_C,Press_hPa,Alt_m,humidity,MaxAlt_m,AccelX,AccelY,AccelZ,gyroX,gyroY,gyroZ,EulerX,EulerY,EulerZ,Stage,GPS_Lat,GPS_Lon,GPS_Valid,GPS_Sats,KF_Alt,KF_Vel,KF_Acc,KF_P_Alt,KF_P_Vel,KF_P_Acc,KF_Likelihood,KF_LogLikelihood,KF_RejectThresh,KF_Interval,KF_Iter
23324,2129.714,50.27,908.95,5.728,19.555,7.756,0.000,-0.270,0.060,-0.125,0.312,-0.062,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23325,2130.177,50.28,908.95,5.762,19.566,7.756,-0.040,-0.280,0.140,-0.187,0.750,-0.062,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23326,2130.262,50.27,908.96,5.612,19.555,7.756,-0.020,-0.310,0.050,0.125,0.687,-0.062,350.56,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23327,2130.312,50.28,908.99,5.362,19.530,7.756,0.000,-0.280,0.040,0.000,0.187,0.062,350.56,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23328,2130.362,50.28,908.99,5.362,19.530,7.756,0.010,-0.290,0.010,0.062,-0.125,0.125,350.56,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23329,2130.414,50.27,908.91,6.128,19.578,7.756,0.010,-0.270,0.000,0.000,-0.125,-0.062,350.56,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23330,2130.464,50.27,908.91,6.128,19.578,7.756,0.000,-0.310,0.000,-0.187,0.125,0.062,350.56,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23331,2130.514,50.27,908.93,5.895,19.519,7.756,-0.010,-0.300,0.020,-0.250,0.812,0.000,350.56,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23332,2130.568,50.27,908.93,5.895,19.519,7.756,-0.020,-0.290,0.030,-0.312,0.812,-0.187,350.50,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23333,2130.620,50.28,908.97,5.563,19.530,7.756,0.000,-0.290,0.090,-0.187,0.875,-0.062,350.44,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
